instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
T2_200_2000_0,zhifmvmultiple4,210.783209057,25.42,28.57,-7.37778120604,1.12391817467
neos-544324,default,238.054254556,551.6,551.6,2.31711884767,1.0
gesa3_o,default,200.475366121,2.57,2.57,-78.0059790353,1.0
neos-632335,default,475.84920919,920.72,920.72,1.93489866584,1.0
roll3000,zhifmvmultiple4,227.214201678,259.56,275.29,1.2115879992,1.06060255818
eilB101.2,default,371.010383296,531.65,531.65,1.43297876269,1.0
n4-3,default,176.667337044,474.12,474.12,2.68368792972,1.0
neos-547911,zhifmvmultiple4,217.646918201,282.95,282.95,1.3000413805,1.0
set1ch,default,189.620161481,60.95,60.95,-3.11107730075,1.0
c20400,zhifmvmultiple4,270.162222249,4.5,203.71,-1.32620991728,45.2688888889
bell5,zhifmvmultiple2passf45,200.566930886,0.62,0.87,-230.536702167,1.40322580645
neos-931538,zhifmvmultiple4,305.724813659,404.24,485.08,1.58665564039,1.19998020978
enigma,zhifmvmultiple4,196.823522225,200.01,200.01,1.01618951708,1.0
average improvement_pred: -455.211521626 maximum improvement: 119.49068754 (c20400)average improvement_real: 0.76579067913 maximum improvement_real: 45.2688888889 (c20400) 

