instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
net12,default,-22703.474376,242852.18646,242852.18646,-10.6966970094,1.0
qap10,default,8304.34594832,27030.310342,27030.310342,3.254959573,1.0
br5,default,117819.674702,87571.795389,87571.795389,-1.34540663667,1.0
ex9,default,172925.325416,526204.5802,526204.5802,3.04295845004,1.0
neos-954925,zhifmvmultiple4,37300.9248767,53946.404492,23852.959007,-1.56378606385,-2.26162315863
e20100,default,11384.3426633,5558.735155,5558.735155,-2.04800954639,1.0
c201600,default,69842.6363672,1172.806958,1172.806958,-59.5516899783,1.0
eilC76,default,11106.0616397,39567.732364,39567.732364,3.56271499722,1.0
neos-1224597,default,18012.4396314,313.7404,313.7404,-57.4119228233,1.0
neos-476283,default,-2423.15454584,73388.201177,73388.201177,-30.2862239237,1.0
cap6000,default,14881.7657384,5.623257,5.623257,-2646.46729437,1.0
misc03,zhifmvmultiple4,8153.54905048,90112.869912,114307.635845,14.0193718266,1.26849401153
rococoC10-001000,zhifmvmultiple4,34102.4683361,14988.736859,10784.320672,-3.16222684519,-1.38986379531
br4,default,53739.9384707,18621.623688,18621.623688,-2.88588897354,1.0
fast0507,default,35376.5006308,12929.709941,12929.709941,-2.73606297374,1.0
neos-611135,default,15740.3831497,7994.130049,7994.130049,-1.96899262999,1.0
neos-1620770,default,12216.7218712,62992.557188,62992.557188,5.1562569609,1.0
ns1758913,default,128515.759107,567203.997524,567203.997524,4.41349762447,1.0
fixnet6,default,5240.73931431,24718.736393,24718.736393,4.71665063086,1.0
ns1830653,default,8302.90423417,158924.130248,158924.130248,19.1407880623,1.0
e401600,default,35858.3958107,98015.383172,98015.383172,2.73340122881,1.0
pw-myciel4,default,28686.868927,78537.21364,78537.21364,2.7377408751,1.0
T2_200_2000_0,default,10615.6464431,4884.678,4884.678,-2.17325409026,1.0
neos-544324,default,13090.108296,29055.375106,29055.375106,2.21964360027,1.0
gesa3_o,default,9127.43808812,381.974606,381.974606,-23.8954054661,1.0
roll3000,default,13231.021217,12946.868161,12946.868161,-1.02194762876,1.0
eilB101.2,default,21513.7760594,33388.307489,33388.307489,1.55195012706,1.0
n4-3,default,3557.72379466,75268.791533,75268.791533,21.1564460529,1.0
neos-547911,zhifmvresidualifmv,11046.1665884,16017.042704,16008.909264,1.44927284374,-1.0005080571
satellites1-25,zhifmvmultiple4,34206.2296881,291732.705625,343327.574723,10.0369896903,1.17685665029
c20400,zhifmvresidualifmv,18110.7062662,986.276134,945.304204,-19.1586012096,-1.04334258731
bell5,default,10483.6615012,17.476342,17.476342,-599.877337102,1.0
neos-931538,default,25055.7242006,30930.250204,30930.250204,1.23445843977,1.0
average improvement_pred: -1063.23748792 maximum improvement: 131.494561093 (neos-555927)average improvement_real: -0.390011005083 maximum improvement_real: 13.8527259162 (neos-555927) 

