instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
enigma,str10tr20zhifmvdvo7,4.36543478261,0.02,200.01,45.8167421941,10000.5
neos-948268,str10tr20zhifmvdvo7,4.36760869565,200.01,200.01,45.793937584,1.0
bl15_t,str10tr20zhifmvdvo7,195.928571429,307.84,210.99,1.07687203791,-1.45902649415
l152lav,zhifmvlgmiend1lyltmend1ly,275.96,26.31,26.31,-10.4887875333,1.0
neos-810286,zhifmvlgmiend1lyltmend1ly,2360.01,200.01,200.01,-11.799460027,1.0
neos-957270,str10tr20zhifmvdvo7,551.360869565,400.0,400.0,-1.37840217391,1.0
neos13,zhifmvhr0nve1str10tr20dvo7rnd1rns1,318.879733333,576.0,359.69,1.1279801204,-1.60137896522
mod011,str10tr20zhifmvdvo7,262.14122449,278.58,277.78,1.05965782582,-1.00287997696
mod010,str10tr20zhifmvdvo7,97.3532653061,5.05,5.05,-19.277874318,1.0
neos-506428,zhifmvmultiple4,1941.79258065,3837.86,2995.0,1.54238924891,-1.28142237062
n050w4-3,str10tr20zhifmvdvo7,425.219924242,300.68,248.73,-1.70956428353,-1.20886101395
gmu-35-40,str10tr20zhifmvdvo7,33.5788020833,2.08,1.83,-18.3490721767,-1.13661202186
c201600,zhifmvmultiple4,211.782857143,200.83,201.02,-1.05354122546,1.00094607379
air03,zhifmvlgmiend1lyltmend1ly,275.96,207.98,207.98,-1.32685835176,1.0
mine-90-10,str10tr20zhifmvdvo7,263.760322581,218.71,220.41,-1.19668038011,1.00777284989
air05,zhifmvpptn5005043,309.100909091,234.28,233.48,-1.32388602489,-1.00342641768
air04,str10tr20zhifmvdvo7,228.016793478,219.47,218.87,-1.0417909877,-1.00274135331
neos-934278,zhifmvpptn5005043,486.388333333,579.54,579.54,1.19151706627,1.0
neos-631710,str10tr20zhifmvdvo7,638.087391304,4400.0,4400.0,6.89560718479,1.0
neos-905856,str10tr20zhifmvdvo7,200.01,2792.02,1745.06,8.72486375681,-1.59995644849
unitcal_7,str10tr20zhifmvdvo7,748.856538462,408.29,808.3,1.07937897112,1.97972029685
ran16x16,str10tr20zhifmvdvo7,156.779148936,29.77,31.87,-4.91933319536,1.0705408129
a20200,str10tr20zhifmvdvo7,13.2688043478,1.48,1.48,-8.96540834313,1.0
d801600,str10tr20zhifmvdvo7,2080.40478261,447.2,418.47,-4.97145502093,-1.06865486176
pw-myciel4,zhifmvnodehybrid,641.213333333,680.0,680.0,1.06048948868,1.0
