instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
mitre,zhifmvxpsve2,120770.418378,1665.395454,1660.79391,-72.7184858102,-1.00277068935
fast0507,zhifmvmultiple2passf20,13991.5343334,9600.225312,12929.709941,-1.08212283162,1.34681317582
a1c1s1,zhifmvxpsve2,100060.774472,94179.433164,99064.095152,-1.01006095416,1.05186548511
neos-538916,prxt1,75756.1176727,19687.408601,18863.215949,-4.01607646742,-1.04369311438
vpphard,zhifmvmultiple4,88650.4917039,634289.233069,714307.507528,8.0575696062,1.12615423735
neos-957270,cbn21,127530.078903,7893.8932,8370.229,-15.2361517114,1.06034231626
ash608gpia-3col,zhifmvmultiple2residualifmv,-97958.4847925,1080046.9466,1080043.5115,-11.0255228405,-1.00000318052
layer3,zhifmvmultiple2str10tr20dvo7,133581.980308,39765.014031,38255.862222,-3.49180419807,-1.03944890329
pk1,cbn21,125353.350171,40111.89973,40095.974263,-3.12633256768,-1.00039718369
aflow30a,prxt1,77088.1821973,20187.876771,20177.024585,-3.82059217267,-1.00053784868
reblock67,zhifmvresidualifmv,119233.497208,3300.658914,3581.409427,-33.2923391302,1.08505892924
ns1208400,zhifmvmultiple4,96331.3671667,1080029.771,1080030.916,11.2116224213,1.00000106016
pg5_34,zhifmvmultiple2str10tr20dvo7,130815.204871,460.049649,303.923451,-430.421556613,-1.51370237304
neos-859770,prxt1,75015.0566755,1080019.4656,1080020.6107,14.3973844527,1.00000106026
n030w4-3,zhifmvmultiple2str10tr20,135906.307375,8077.404973,11041.72655,-12.3084290088,1.36698934706
n030w4-2,zhifmvmultiple4,9129.3187836,81544.571987,12602.21489,1.38041130874,-6.47065398414
neos-1120495,zhifmvxpsve2,106935.824472,3839.475389,17857.304091,-5.98835210101,4.65097501137
neos-506428,zhifmvmultiple2str10tr20dvo7,121257.828228,541797.28469,495126.030637,4.08325002907,-1.09426136209
enlight13,zhifmvmultiple2ltmend1lylgmiend1ly,691143.970102,956755.41803,969472.182567,1.4027065626,1.01329155215
A-1,zhifmvresidualifmv,107157.48691,9732.013978,9532.950458,-11.2407472778,-1.02088162745
neos-1223462,zhifmvxpsve2str10tr20dvo7,105315.841744,93920.6106,31188.5496,-3.37674701436,-3.01138115765
neos-686190,cbn21,125444.449575,88573.583309,88438.873682,-1.41843110787,-1.00152319474
eilB76,zhifmvmultiple2residualifmv,89418.9548872,7709.082442,8321.644955,-10.7453460669,1.07945984721
yue20023.1.150,zhifmvmultiple4,9219.21891549,60214.741844,81983.992859,8.89272655422,1.36152693424
